mes_planejado,ano_planejado,id_projeto,valor_custo,valor_receita
1,2025,59,56270.21212121212,66466.45454545454
2,2025,59,56270.21212121212,66466.45454545454
3,2025,59,56270.21212121212,66466.45454545454
4,2025,59,56270.21212121212,66466.45454545454
5,2025,59,56270.21212121212,66466.45454545454
6,2025,59,56270.21212121212,66466.45454545454
7,2025,59,56270.21212121212,66466.45454545454
8,2025,59,56270.21212121212,66466.45454545454
9,2025,59,56270.21212121212,66466.45454545454
10,2025,59,56270.21212121212,66466.45454545454
11,2025,59,56270.21212121212,66466.45454545454
12,2025,59,56270.21212121212,66466.45454545454
12,2023,60,89813.40909090909,107087.27272727272
1,2024,60,89813.40909090909,107087.27272727272
2,2024,60,89813.40909090909,107087.27272727272
3,2024,60,89813.40909090909,107087.27272727272
4,2024,60,89813.40909090909,107087.27272727272
5,2024,60,89813.40909090909,107087.27272727272
6,2024,60,89813.40909090909,107087.27272727272
7,2024,60,89813.40909090909,107087.27272727272
8,2024,60,89813.40909090909,107087.27272727272
9,2024,60,89813.40909090909,107087.27272727272
10,2024,60,89813.40909090909,107087.27272727272
11,2024,60,89813.40909090909,107087.27272727272
12,2024,60,89813.40909090909,107087.27272727272
1,2025,60,89813.40909090909,107087.27272727272
2,2025,60,89813.40909090909,107087.27272727272
3,2025,60,89813.40909090909,107087.27272727272
4,2025,60,89813.40909090909,107087.27272727272
5,2025,60,89813.40909090909,107087.27272727272
6,2025,60,89813.40909090909,107087.27272727272
7,2025,60,89813.40909090909,107087.27272727272
8,2025,60,89813.40909090909,107087.27272727272
9,2025,60,89813.40909090909,107087.27272727272
8,2024,61,260238.0,348942.5714285714
9,2024,61,260238.0,348942.5714285714
10,2024,61,260238.0,348942.5714285714
11,2024,61,260238.0,348942.5714285714
12,2024,61,260238.0,348942.5714285714
1,2025,61,260238.0,348942.5714285714
2,2025,61,260238.0,348942.5714285714
12,2023,62,81912.54166666667,94265.20833333333
1,2024,62,81912.54166666667,94265.20833333333
2,2024,62,81912.54166666667,94265.20833333333
3,2024,62,81912.54166666667,94265.20833333333
4,2024,62,81912.54166666667,94265.20833333333
5,2024,62,81912.54166666667,94265.20833333333
6,2024,62,81912.54166666667,94265.20833333333
7,2024,62,81912.54166666667,94265.20833333333
8,2024,62,81912.54166666667,94265.20833333333
9,2024,62,81912.54166666667,94265.20833333333
10,2024,62,81912.54166666667,94265.20833333333
11,2024,62,81912.54166666667,94265.20833333333
12,2024,62,81912.54166666667,94265.20833333333
1,2025,62,81912.54166666667,94265.20833333333
2,2025,62,81912.54166666667,94265.20833333333
3,2025,62,81912.54166666667,94265.20833333333
4,2025,62,81912.54166666667,94265.20833333333
5,2025,62,81912.54166666667,94265.20833333333
6,2025,62,81912.54166666667,94265.20833333333
7,2025,62,81912.54166666667,94265.20833333333
8,2025,62,81912.54166666667,94265.20833333333
9,2025,62,81912.54166666667,94265.20833333333
10,2025,62,81912.54166666667,94265.20833333333
11,2025,62,81912.54166666667,94265.20833333333
5,2023,63,89645.45454545454,94567.09090909091
6,2023,63,89645.45454545454,94567.09090909091
7,2023,63,89645.45454545454,94567.09090909091
8,2023,63,89645.45454545454,94567.09090909091
9,2023,63,89645.45454545454,94567.09090909091
10,2023,63,89645.45454545454,94567.09090909091
11,2023,63,89645.45454545454,94567.09090909091
12,2023,63,89645.45454545454,94567.09090909091
1,2024,63,89645.45454545454,94567.09090909091
2,2024,63,89645.45454545454,94567.09090909091
3,2024,63,89645.45454545454,94567.09090909091
4,2024,63,89645.45454545454,94567.09090909091
5,2024,63,89645.45454545454,94567.09090909091
6,2024,63,89645.45454545454,94567.09090909091
7,2024,63,89645.45454545454,94567.09090909091
8,2024,63,89645.45454545454,94567.09090909091
9,2024,63,89645.45454545454,94567.09090909091
10,2024,63,89645.45454545454,94567.09090909091
11,2024,63,89645.45454545454,94567.09090909091
12,2024,63,89645.45454545454,94567.09090909091
1,2025,63,89645.45454545454,94567.09090909091
2,2025,63,89645.45454545454,94567.09090909091
5,2023,64,64654.6,67063.43333333333
6,2023,64,64654.6,67063.43333333333
7,2023,64,64654.6,67063.43333333333
8,2023,64,64654.6,67063.43333333333
9,2023,64,64654.6,67063.43333333333
10,2023,64,64654.6,67063.43333333333
11,2023,64,64654.6,67063.43333333333
12,2023,64,64654.6,67063.43333333333
1,2024,64,64654.6,67063.43333333333
2,2024,64,64654.6,67063.43333333333
3,2024,64,64654.6,67063.43333333333
4,2024,64,64654.6,67063.43333333333
5,2024,64,64654.6,67063.43333333333
6,2024,64,64654.6,67063.43333333333
7,2024,64,64654.6,67063.43333333333
8,2024,64,64654.6,67063.43333333333
9,2024,64,64654.6,67063.43333333333
10,2024,64,64654.6,67063.43333333333
11,2024,64,64654.6,67063.43333333333
12,2024,64,64654.6,67063.43333333333
1,2025,64,64654.6,67063.43333333333
2,2025,64,64654.6,67063.43333333333
3,2025,64,64654.6,67063.43333333333
4,2025,64,64654.6,67063.43333333333
5,2025,64,64654.6,67063.43333333333
6,2025,64,64654.6,67063.43333333333
7,2025,64,64654.6,67063.43333333333
8,2025,64,64654.6,67063.43333333333
9,2025,64,64654.6,67063.43333333333
10,2025,64,64654.6,67063.43333333333
1,2023,65,54927.944444444445,57018.22222222222
2,2023,65,54927.944444444445,57018.22222222222
3,2023,65,54927.944444444445,57018.22222222222
4,2023,65,54927.944444444445,57018.22222222222
5,2023,65,54927.944444444445,57018.22222222222
6,2023,65,54927.944444444445,57018.22222222222
7,2023,65,54927.944444444445,57018.22222222222
8,2023,65,54927.944444444445,57018.22222222222
9,2023,65,54927.944444444445,57018.22222222222
10,2023,65,54927.944444444445,57018.22222222222
11,2023,65,54927.944444444445,57018.22222222222
12,2023,65,54927.944444444445,57018.22222222222
1,2024,65,54927.944444444445,57018.22222222222
2,2024,65,54927.944444444445,57018.22222222222
3,2024,65,54927.944444444445,57018.22222222222
4,2024,65,54927.944444444445,57018.22222222222
5,2024,65,54927.944444444445,57018.22222222222
6,2024,65,54927.944444444445,57018.22222222222
7,2024,65,54927.944444444445,57018.22222222222
8,2024,65,54927.944444444445,57018.22222222222
9,2024,65,54927.944444444445,57018.22222222222
10,2024,65,54927.944444444445,57018.22222222222
11,2024,65,54927.944444444445,57018.22222222222
12,2024,65,54927.944444444445,57018.22222222222
1,2025,65,54927.944444444445,57018.22222222222
2,2025,65,54927.944444444445,57018.22222222222
3,2025,65,54927.944444444445,57018.22222222222
4,2025,65,54927.944444444445,57018.22222222222
5,2025,65,54927.944444444445,57018.22222222222
6,2025,65,54927.944444444445,57018.22222222222
7,2025,65,54927.944444444445,57018.22222222222
8,2025,65,54927.944444444445,57018.22222222222
9,2025,65,54927.944444444445,57018.22222222222
10,2025,65,54927.944444444445,57018.22222222222
11,2025,65,54927.944444444445,57018.22222222222
12,2025,65,54927.944444444445,57018.22222222222
8,2024,66,275043.14285714284,302345.14285714284
9,2024,66,275043.14285714284,302345.14285714284
10,2024,66,275043.14285714284,302345.14285714284
11,2024,66,275043.14285714284,302345.14285714284
12,2024,66,275043.14285714284,302345.14285714284
1,2025,66,275043.14285714284,302345.14285714284
2,2025,66,275043.14285714284,302345.14285714284
9,2023,67,95388.55,110942.3
10,2023,67,95388.55,110942.3
11,2023,67,95388.55,110942.3
12,2023,67,95388.55,110942.3
1,2024,67,95388.55,110942.3
2,2024,67,95388.55,110942.3
3,2024,67,95388.55,110942.3
4,2024,67,95388.55,110942.3
5,2024,67,95388.55,110942.3
6,2024,67,95388.55,110942.3
7,2024,67,95388.55,110942.3
8,2024,67,95388.55,110942.3
9,2024,67,95388.55,110942.3
10,2024,67,95388.55,110942.3
11,2024,67,95388.55,110942.3
12,2024,67,95388.55,110942.3
1,2025,67,95388.55,110942.3
2,2025,67,95388.55,110942.3
3,2025,67,95388.55,110942.3
4,2025,67,95388.55,110942.3
1,2024,68,108033.17647058824,135319.88235294117
2,2024,68,108033.17647058824,135319.88235294117
3,2024,68,108033.17647058824,135319.88235294117
4,2024,68,108033.17647058824,135319.88235294117
5,2024,68,108033.17647058824,135319.88235294117
6,2024,68,108033.17647058824,135319.88235294117
7,2024,68,108033.17647058824,135319.88235294117
8,2024,68,108033.17647058824,135319.88235294117
9,2024,68,108033.17647058824,135319.88235294117
10,2024,68,108033.17647058824,135319.88235294117
11,2024,68,108033.17647058824,135319.88235294117
12,2024,68,108033.17647058824,135319.88235294117
1,2025,68,108033.17647058824,135319.88235294117
2,2025,68,108033.17647058824,135319.88235294117
3,2025,68,108033.17647058824,135319.88235294117
4,2025,68,108033.17647058824,135319.88235294117
5,2025,68,108033.17647058824,135319.88235294117
12,2023,69,117300.35294117648,130277.41176470589
1,2024,69,117300.35294117648,130277.41176470589
2,2024,69,117300.35294117648,130277.41176470589
3,2024,69,117300.35294117648,130277.41176470589
4,2024,69,117300.35294117648,130277.41176470589
5,2024,69,117300.35294117648,130277.41176470589
6,2024,69,117300.35294117648,130277.41176470589
7,2024,69,117300.35294117648,130277.41176470589
8,2024,69,117300.35294117648,130277.41176470589
9,2024,69,117300.35294117648,130277.41176470589
10,2024,69,117300.35294117648,130277.41176470589
11,2024,69,117300.35294117648,130277.41176470589
12,2024,69,117300.35294117648,130277.41176470589
1,2025,69,117300.35294117648,130277.41176470589
2,2025,69,117300.35294117648,130277.41176470589
3,2025,69,117300.35294117648,130277.41176470589
4,2025,69,117300.35294117648,130277.41176470589
7,2023,70,92361.55,121219.9
8,2023,70,92361.55,121219.9
9,2023,70,92361.55,121219.9
10,2023,70,92361.55,121219.9
11,2023,70,92361.55,121219.9
12,2023,70,92361.55,121219.9
1,2024,70,92361.55,121219.9
2,2024,70,92361.55,121219.9
3,2024,70,92361.55,121219.9
4,2024,70,92361.55,121219.9
5,2024,70,92361.55,121219.9
6,2024,70,92361.55,121219.9
7,2024,70,92361.55,121219.9
8,2024,70,92361.55,121219.9
9,2024,70,92361.55,121219.9
10,2024,70,92361.55,121219.9
11,2024,70,92361.55,121219.9
12,2024,70,92361.55,121219.9
1,2025,70,92361.55,121219.9
2,2025,70,92361.55,121219.9
8,2023,71,75244.56,80486.16
9,2023,71,75244.56,80486.16
10,2023,71,75244.56,80486.16
11,2023,71,75244.56,80486.16
12,2023,71,75244.56,80486.16
1,2024,71,75244.56,80486.16
2,2024,71,75244.56,80486.16
3,2024,71,75244.56,80486.16
4,2024,71,75244.56,80486.16
5,2024,71,75244.56,80486.16
6,2024,71,75244.56,80486.16
7,2024,71,75244.56,80486.16
8,2024,71,75244.56,80486.16
9,2024,71,75244.56,80486.16
10,2024,71,75244.56,80486.16
11,2024,71,75244.56,80486.16
12,2024,71,75244.56,80486.16
1,2025,71,75244.56,80486.16
2,2025,71,75244.56,80486.16
3,2025,71,75244.56,80486.16
4,2025,71,75244.56,80486.16
5,2025,71,75244.56,80486.16
6,2025,71,75244.56,80486.16
7,2025,71,75244.56,80486.16
8,2025,71,75244.56,80486.16
9,2023,72,88538.90476190476,110914.61904761905
10,2023,72,88538.90476190476,110914.61904761905
11,2023,72,88538.90476190476,110914.61904761905
12,2023,72,88538.90476190476,110914.61904761905
1,2024,72,88538.90476190476,110914.61904761905
2,2024,72,88538.90476190476,110914.61904761905
3,2024,72,88538.90476190476,110914.61904761905
4,2024,72,88538.90476190476,110914.61904761905
5,2024,72,88538.90476190476,110914.61904761905
6,2024,72,88538.90476190476,110914.61904761905
7,2024,72,88538.90476190476,110914.61904761905
8,2024,72,88538.90476190476,110914.61904761905
9,2024,72,88538.90476190476,110914.61904761905
10,2024,72,88538.90476190476,110914.61904761905
11,2024,72,88538.90476190476,110914.61904761905
12,2024,72,88538.90476190476,110914.61904761905
1,2025,72,88538.90476190476,110914.61904761905
2,2025,72,88538.90476190476,110914.61904761905
3,2025,72,88538.90476190476,110914.61904761905
4,2025,72,88538.90476190476,110914.61904761905
5,2025,72,88538.90476190476,110914.61904761905
3,2024,73,154031.08333333334,181100.91666666666
4,2024,73,154031.08333333334,181100.91666666666
5,2024,73,154031.08333333334,181100.91666666666
6,2024,73,154031.08333333334,181100.91666666666
7,2024,73,154031.08333333334,181100.91666666666
8,2024,73,154031.08333333334,181100.91666666666
9,2024,73,154031.08333333334,181100.91666666666
10,2024,73,154031.08333333334,181100.91666666666
11,2024,73,154031.08333333334,181100.91666666666
12,2024,73,154031.08333333334,181100.91666666666
1,2025,73,154031.08333333334,181100.91666666666
2,2025,73,154031.08333333334,181100.91666666666
8,2024,74,128988.5,164708.0
9,2024,74,128988.5,164708.0
10,2024,74,128988.5,164708.0
11,2024,74,128988.5,164708.0
12,2024,74,128988.5,164708.0
1,2025,74,128988.5,164708.0
2,2025,74,128988.5,164708.0
3,2025,74,128988.5,164708.0
4,2025,74,128988.5,164708.0
5,2025,74,128988.5,164708.0
6,2025,74,128988.5,164708.0
7,2025,74,128988.5,164708.0
8,2025,74,128988.5,164708.0
9,2025,74,128988.5,164708.0
9,2023,75,75415.30769230769,94655.80769230769
10,2023,75,75415.30769230769,94655.80769230769
11,2023,75,75415.30769230769,94655.80769230769
12,2023,75,75415.30769230769,94655.80769230769
1,2024,75,75415.30769230769,94655.80769230769
2,2024,75,75415.30769230769,94655.80769230769
3,2024,75,75415.30769230769,94655.80769230769
4,2024,75,75415.30769230769,94655.80769230769
5,2024,75,75415.30769230769,94655.80769230769
6,2024,75,75415.30769230769,94655.80769230769
7,2024,75,75415.30769230769,94655.80769230769
8,2024,75,75415.30769230769,94655.80769230769
9,2024,75,75415.30769230769,94655.80769230769
10,2024,75,75415.30769230769,94655.80769230769
11,2024,75,75415.30769230769,94655.80769230769
12,2024,75,75415.30769230769,94655.80769230769
1,2025,75,75415.30769230769,94655.80769230769
2,2025,75,75415.30769230769,94655.80769230769
3,2025,75,75415.30769230769,94655.80769230769
4,2025,75,75415.30769230769,94655.80769230769
5,2025,75,75415.30769230769,94655.80769230769
6,2025,75,75415.30769230769,94655.80769230769
7,2025,75,75415.30769230769,94655.80769230769
8,2025,75,75415.30769230769,94655.80769230769
9,2025,75,75415.30769230769,94655.80769230769
10,2025,75,75415.30769230769,94655.80769230769
6,2023,76,74813.44,94988.24
7,2023,76,74813.44,94988.24
8,2023,76,74813.44,94988.24
9,2023,76,74813.44,94988.24
10,2023,76,74813.44,94988.24
11,2023,76,74813.44,94988.24
12,2023,76,74813.44,94988.24
1,2024,76,74813.44,94988.24
2,2024,76,74813.44,94988.24
3,2024,76,74813.44,94988.24
4,2024,76,74813.44,94988.24
5,2024,76,74813.44,94988.24
6,2024,76,74813.44,94988.24
7,2024,76,74813.44,94988.24
8,2024,76,74813.44,94988.24
9,2024,76,74813.44,94988.24
10,2024,76,74813.44,94988.24
11,2024,76,74813.44,94988.24
12,2024,76,74813.44,94988.24
1,2025,76,74813.44,94988.24
2,2025,76,74813.44,94988.24
3,2025,76,74813.44,94988.24
4,2025,76,74813.44,94988.24
5,2025,76,74813.44,94988.24
6,2025,76,74813.44,94988.24
8,2023,77,62640.03448275862,73823.27586206897
9,2023,77,62640.03448275862,73823.27586206897
10,2023,77,62640.03448275862,73823.27586206897
11,2023,77,62640.03448275862,73823.27586206897
12,2023,77,62640.03448275862,73823.27586206897
1,2024,77,62640.03448275862,73823.27586206897
2,2024,77,62640.03448275862,73823.27586206897
3,2024,77,62640.03448275862,73823.27586206897
4,2024,77,62640.03448275862,73823.27586206897
5,2024,77,62640.03448275862,73823.27586206897
6,2024,77,62640.03448275862,73823.27586206897
7,2024,77,62640.03448275862,73823.27586206897
8,2024,77,62640.03448275862,73823.27586206897
9,2024,77,62640.03448275862,73823.27586206897
10,2024,77,62640.03448275862,73823.27586206897
11,2024,77,62640.03448275862,73823.27586206897
12,2024,77,62640.03448275862,73823.27586206897
1,2025,77,62640.03448275862,73823.27586206897
2,2025,77,62640.03448275862,73823.27586206897
3,2025,77,62640.03448275862,73823.27586206897
4,2025,77,62640.03448275862,73823.27586206897
5,2025,77,62640.03448275862,73823.27586206897
6,2025,77,62640.03448275862,73823.27586206897
7,2025,77,62640.03448275862,73823.27586206897
8,2025,77,62640.03448275862,73823.27586206897
9,2025,77,62640.03448275862,73823.27586206897
10,2025,77,62640.03448275862,73823.27586206897
11,2025,77,62640.03448275862,73823.27586206897
12,2025,77,62640.03448275862,73823.27586206897
2,2024,78,87040.18181818182,91167.45454545454
3,2024,78,87040.18181818182,91167.45454545454
4,2024,78,87040.18181818182,91167.45454545454
5,2024,78,87040.18181818182,91167.45454545454
6,2024,78,87040.18181818182,91167.45454545454
7,2024,78,87040.18181818182,91167.45454545454
8,2024,78,87040.18181818182,91167.45454545454
9,2024,78,87040.18181818182,91167.45454545454
10,2024,78,87040.18181818182,91167.45454545454
11,2024,78,87040.18181818182,91167.45454545454
12,2024,78,87040.18181818182,91167.45454545454
1,2025,78,87040.18181818182,91167.45454545454
2,2025,78,87040.18181818182,91167.45454545454
3,2025,78,87040.18181818182,91167.45454545454
4,2025,78,87040.18181818182,91167.45454545454
5,2025,78,87040.18181818182,91167.45454545454
6,2025,78,87040.18181818182,91167.45454545454
7,2025,78,87040.18181818182,91167.45454545454
8,2025,78,87040.18181818182,91167.45454545454
9,2025,78,87040.18181818182,91167.45454545454
10,2025,78,87040.18181818182,91167.45454545454
11,2025,78,87040.18181818182,91167.45454545454
3,2024,79,85062.36363636363,111653.68181818182
4,2024,79,85062.36363636363,111653.68181818182
5,2024,79,85062.36363636363,111653.68181818182
6,2024,79,85062.36363636363,111653.68181818182
7,2024,79,85062.36363636363,111653.68181818182
8,2024,79,85062.36363636363,111653.68181818182
9,2024,79,85062.36363636363,111653.68181818182
10,2024,79,85062.36363636363,111653.68181818182
11,2024,79,85062.36363636363,111653.68181818182
12,2024,79,85062.36363636363,111653.68181818182
1,2025,79,85062.36363636363,111653.68181818182
2,2025,79,85062.36363636363,111653.68181818182
3,2025,79,85062.36363636363,111653.68181818182
4,2025,79,85062.36363636363,111653.68181818182
5,2025,79,85062.36363636363,111653.68181818182
6,2025,79,85062.36363636363,111653.68181818182
7,2025,79,85062.36363636363,111653.68181818182
8,2025,79,85062.36363636363,111653.68181818182
9,2025,79,85062.36363636363,111653.68181818182
10,2025,79,85062.36363636363,111653.68181818182
11,2025,79,85062.36363636363,111653.68181818182
12,2025,79,85062.36363636363,111653.68181818182
7,2023,80,83449.78260869565,92294.56521739131
8,2023,80,83449.78260869565,92294.56521739131
9,2023,80,83449.78260869565,92294.56521739131
10,2023,80,83449.78260869565,92294.56521739131
11,2023,80,83449.78260869565,92294.56521739131
12,2023,80,83449.78260869565,92294.56521739131
1,2024,80,83449.78260869565,92294.56521739131
2,2024,80,83449.78260869565,92294.56521739131
3,2024,80,83449.78260869565,92294.56521739131
4,2024,80,83449.78260869565,92294.56521739131
5,2024,80,83449.78260869565,92294.56521739131
6,2024,80,83449.78260869565,92294.56521739131
7,2024,80,83449.78260869565,92294.56521739131
8,2024,80,83449.78260869565,92294.56521739131
9,2024,80,83449.78260869565,92294.56521739131
10,2024,80,83449.78260869565,92294.56521739131
11,2024,80,83449.78260869565,92294.56521739131
12,2024,80,83449.78260869565,92294.56521739131
1,2025,80,83449.78260869565,92294.56521739131
2,2025,80,83449.78260869565,92294.56521739131
3,2025,80,83449.78260869565,92294.56521739131
4,2025,80,83449.78260869565,92294.56521739131
5,2025,80,83449.78260869565,92294.56521739131
4,2024,81,185583.9,213567.0
5,2024,81,185583.9,213567.0
6,2024,81,185583.9,213567.0
7,2024,81,185583.9,213567.0
8,2024,81,185583.9,213567.0
9,2024,81,185583.9,213567.0
10,2024,81,185583.9,213567.0
11,2024,81,185583.9,213567.0
12,2024,81,185583.9,213567.0
1,2025,81,185583.9,213567.0
7,2023,82,94009.28571428571,101401.09523809524
8,2023,82,94009.28571428571,101401.09523809524
9,2023,82,94009.28571428571,101401.09523809524
10,2023,82,94009.28571428571,101401.09523809524
11,2023,82,94009.28571428571,101401.09523809524
12,2023,82,94009.28571428571,101401.09523809524
1,2024,82,94009.28571428571,101401.09523809524
2,2024,82,94009.28571428571,101401.09523809524
3,2024,82,94009.28571428571,101401.09523809524
4,2024,82,94009.28571428571,101401.09523809524
5,2024,82,94009.28571428571,101401.09523809524
6,2024,82,94009.28571428571,101401.09523809524
7,2024,82,94009.28571428571,101401.09523809524
8,2024,82,94009.28571428571,101401.09523809524
9,2024,82,94009.28571428571,101401.09523809524
10,2024,82,94009.28571428571,101401.09523809524
11,2024,82,94009.28571428571,101401.09523809524
12,2024,82,94009.28571428571,101401.09523809524
1,2025,82,94009.28571428571,101401.09523809524
2,2025,82,94009.28571428571,101401.09523809524
3,2025,82,94009.28571428571,101401.09523809524
3,2023,83,64579.07142857143,80417.42857142857
4,2023,83,64579.07142857143,80417.42857142857
5,2023,83,64579.07142857143,80417.42857142857
6,2023,83,64579.07142857143,80417.42857142857
7,2023,83,64579.07142857143,80417.42857142857
8,2023,83,64579.07142857143,80417.42857142857
9,2023,83,64579.07142857143,80417.42857142857
10,2023,83,64579.07142857143,80417.42857142857
11,2023,83,64579.07142857143,80417.42857142857
12,2023,83,64579.07142857143,80417.42857142857
1,2024,83,64579.07142857143,80417.42857142857
2,2024,83,64579.07142857143,80417.42857142857
3,2024,83,64579.07142857143,80417.42857142857
4,2024,83,64579.07142857143,80417.42857142857
5,2024,83,64579.07142857143,80417.42857142857
6,2024,83,64579.07142857143,80417.42857142857
7,2024,83,64579.07142857143,80417.42857142857
8,2024,83,64579.07142857143,80417.42857142857
9,2024,83,64579.07142857143,80417.42857142857
10,2024,83,64579.07142857143,80417.42857142857
11,2024,83,64579.07142857143,80417.42857142857
12,2024,83,64579.07142857143,80417.42857142857
1,2025,83,64579.07142857143,80417.42857142857
2,2025,83,64579.07142857143,80417.42857142857
3,2025,83,64579.07142857143,80417.42857142857
4,2025,83,64579.07142857143,80417.42857142857
5,2025,83,64579.07142857143,80417.42857142857
6,2025,83,64579.07142857143,80417.42857142857
1,2023,84,59609.333333333336,62623.57575757576
2,2023,84,59609.333333333336,62623.57575757576
3,2023,84,59609.333333333336,62623.57575757576
4,2023,84,59609.333333333336,62623.57575757576
5,2023,84,59609.333333333336,62623.57575757576
6,2023,84,59609.333333333336,62623.57575757576
7,2023,84,59609.333333333336,62623.57575757576
8,2023,84,59609.333333333336,62623.57575757576
9,2023,84,59609.333333333336,62623.57575757576
10,2023,84,59609.333333333336,62623.57575757576
11,2023,84,59609.333333333336,62623.57575757576
12,2023,84,59609.333333333336,62623.57575757576
1,2024,84,59609.333333333336,62623.57575757576
2,2024,84,59609.333333333336,62623.57575757576
3,2024,84,59609.333333333336,62623.57575757576
4,2024,84,59609.333333333336,62623.57575757576
5,2024,84,59609.333333333336,62623.57575757576
6,2024,84,59609.333333333336,62623.57575757576
7,2024,84,59609.333333333336,62623.57575757576
8,2024,84,59609.333333333336,62623.57575757576
9,2024,84,59609.333333333336,62623.57575757576
10,2024,84,59609.333333333336,62623.57575757576
11,2024,84,59609.333333333336,62623.57575757576
12,2024,84,59609.333333333336,62623.57575757576
1,2025,84,59609.333333333336,62623.57575757576
2,2025,84,59609.333333333336,62623.57575757576
3,2025,84,59609.333333333336,62623.57575757576
4,2025,84,59609.333333333336,62623.57575757576
5,2025,84,59609.333333333336,62623.57575757576
6,2025,84,59609.333333333336,62623.57575757576
7,2025,84,59609.333333333336,62623.57575757576
8,2025,84,59609.333333333336,62623.57575757576
9,2025,84,59609.333333333336,62623.57575757576
3,2023,85,62859.87096774193,79202.16129032258
4,2023,85,62859.87096774193,79202.16129032258
5,2023,85,62859.87096774193,79202.16129032258
6,2023,85,62859.87096774193,79202.16129032258
7,2023,85,62859.87096774193,79202.16129032258
8,2023,85,62859.87096774193,79202.16129032258
9,2023,85,62859.87096774193,79202.16129032258
10,2023,85,62859.87096774193,79202.16129032258
11,2023,85,62859.87096774193,79202.16129032258
12,2023,85,62859.87096774193,79202.16129032258
1,2024,85,62859.87096774193,79202.16129032258
2,2024,85,62859.87096774193,79202.16129032258
3,2024,85,62859.87096774193,79202.16129032258
4,2024,85,62859.87096774193,79202.16129032258
5,2024,85,62859.87096774193,79202.16129032258
6,2024,85,62859.87096774193,79202.16129032258
7,2024,85,62859.87096774193,79202.16129032258
8,2024,85,62859.87096774193,79202.16129032258
9,2024,85,62859.87096774193,79202.16129032258
10,2024,85,62859.87096774193,79202.16129032258
11,2024,85,62859.87096774193,79202.16129032258
12,2024,85,62859.87096774193,79202.16129032258
1,2025,85,62859.87096774193,79202.16129032258
2,2025,85,62859.87096774193,79202.16129032258
3,2025,85,62859.87096774193,79202.16129032258
4,2025,85,62859.87096774193,79202.16129032258
5,2025,85,62859.87096774193,79202.16129032258
6,2025,85,62859.87096774193,79202.16129032258
7,2025,85,62859.87096774193,79202.16129032258
8,2025,85,62859.87096774193,79202.16129032258
9,2025,85,62859.87096774193,79202.16129032258
5,2024,86,99306.6,118187.0
6,2024,86,99306.6,118187.0
7,2024,86,99306.6,118187.0
8,2024,86,99306.6,118187.0
9,2024,86,99306.6,118187.0
10,2024,86,99306.6,118187.0
11,2024,86,99306.6,118187.0
12,2024,86,99306.6,118187.0
1,2025,86,99306.6,118187.0
2,2025,86,99306.6,118187.0
3,2025,86,99306.6,118187.0
4,2025,86,99306.6,118187.0
5,2025,86,99306.6,118187.0
6,2025,86,99306.6,118187.0
7,2025,86,99306.6,118187.0
8,2025,86,99306.6,118187.0
9,2025,86,99306.6,118187.0
10,2025,86,99306.6,118187.0
11,2025,86,99306.6,118187.0
12,2025,86,99306.6,118187.0
2,2024,87,152310.15384615384,175725.0
3,2024,87,152310.15384615384,175725.0
4,2024,87,152310.15384615384,175725.0
5,2024,87,152310.15384615384,175725.0
6,2024,87,152310.15384615384,175725.0
7,2024,87,152310.15384615384,175725.0
8,2024,87,152310.15384615384,175725.0
9,2024,87,152310.15384615384,175725.0
10,2024,87,152310.15384615384,175725.0
11,2024,87,152310.15384615384,175725.0
12,2024,87,152310.15384615384,175725.0
1,2025,87,152310.15384615384,175725.0
2,2025,87,152310.15384615384,175725.0
1,2024,88,115187.29411764706,138422.4705882353
2,2024,88,115187.29411764706,138422.4705882353
3,2024,88,115187.29411764706,138422.4705882353
4,2024,88,115187.29411764706,138422.4705882353
5,2024,88,115187.29411764706,138422.4705882353
6,2024,88,115187.29411764706,138422.4705882353
7,2024,88,115187.29411764706,138422.4705882353
8,2024,88,115187.29411764706,138422.4705882353
9,2024,88,115187.29411764706,138422.4705882353
10,2024,88,115187.29411764706,138422.4705882353
11,2024,88,115187.29411764706,138422.4705882353
12,2024,88,115187.29411764706,138422.4705882353
1,2025,88,115187.29411764706,138422.4705882353
2,2025,88,115187.29411764706,138422.4705882353
3,2025,88,115187.29411764706,138422.4705882353
4,2025,88,115187.29411764706,138422.4705882353
5,2025,88,115187.29411764706,138422.4705882353
7,2024,89,215771.33333333334,265226.3333333333
8,2024,89,215771.33333333334,265226.3333333333
9,2024,89,215771.33333333334,265226.3333333333
10,2024,89,215771.33333333334,265226.3333333333
11,2024,89,215771.33333333334,265226.3333333333
12,2024,89,215771.33333333334,265226.3333333333
1,2025,89,215771.33333333334,265226.3333333333
2,2025,89,215771.33333333334,265226.3333333333
3,2025,89,215771.33333333334,265226.3333333333
8,2024,90,171721.45454545456,202254.72727272726
9,2024,90,171721.45454545456,202254.72727272726
10,2024,90,171721.45454545456,202254.72727272726
11,2024,90,171721.45454545456,202254.72727272726
12,2024,90,171721.45454545456,202254.72727272726
1,2025,90,171721.45454545456,202254.72727272726
2,2025,90,171721.45454545456,202254.72727272726
3,2025,90,171721.45454545456,202254.72727272726
4,2025,90,171721.45454545456,202254.72727272726
5,2025,90,171721.45454545456,202254.72727272726
6,2025,90,171721.45454545456,202254.72727272726
4,2024,91,114797.23529411765,138621.29411764705
5,2024,91,114797.23529411765,138621.29411764705
