data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
23/04/2024,448,F2,224,19,3,HE,2.27,1,20.95
06/04/2024,165,F2,90,27,5,HE,5.78,1,13.0
25/04/2024,409,F2,180,63,1,HN,5.32,5,18.91
27/04/2024,171,M1,94,33,6,HN,7.22,5,20.64
28/04/2024,920,M1,37,6,5,HE,4.35,1,26.87
24/04/2024,759,F3,178,32,6,HN,2.33,1,135.77
21/04/2024,488,F3,181,83,3,HN,2.74,5,3.09
07/04/2024,447,F3,48,4,2,HN,2.54,3,36.32
24/04/2024,566,M1,28,98,6,HN,3.0,2,63.99
22/04/2024,913,F2,36,71,2,HN,5.14,2,52.08
18/04/2024,34,M1,122,36,7,HE,3.54,5,114.41
17/04/2024,165,F3,89,81,1,HE,1.38,3,77.56
13/04/2024,766,F3,247,34,1,HE,2.0,4,137.65
23/04/2024,325,F3,154,4,3,HN,1.63,2,27.92
09/04/2024,531,M1,173,94,2,HN,3.66,5,47.84
25/04/2024,374,M1,221,6,3,HE,3.12,3,22.85
16/04/2024,909,M1,211,97,7,HE,1.13,3,52.6
24/04/2024,537,M1,178,97,4,HN,7.89,4,104.62
04/04/2024,612,M1,212,5,7,HN,6.5,1,110.51
12/04/2024,170,F2,159,37,3,HE,6.5,5,71.13
09/04/2024,182,M1,58,17,7,HN,1.0,5,127.2
28/04/2024,830,F2,46,43,4,HE,2.68,5,41.53
17/04/2024,926,F3,37,37,4,HE,6.04,1,41.29
04/04/2024,347,F2,82,35,7,HE,1.82,4,98.59
13/04/2024,318,F3,15,21,4,HE,6.75,3,137.54
14/04/2024,462,F3,209,34,6,HN,6.26,5,64.86
23/04/2024,736,F2,138,56,6,HE,1.01,5,138.05
10/04/2024,183,M1,204,62,7,HN,6.24,4,137.79
13/04/2024,176,F2,164,81,2,HN,2.47,5,92.53
19/04/2024,690,M1,130,42,1,HE,4.26,1,131.22
01/04/2024,657,F2,39,42,2,HN,6.22,1,92.68
23/04/2024,928,M1,216,47,5,HE,3.33,3,112.38
29/04/2024,174,F3,220,23,1,HN,4.05,4,52.83
13/04/2024,609,F2,170,68,3,HN,1.78,4,75.88
16/04/2024,200,M1,101,64,6,HE,1.92,4,1.37
20/04/2024,40,F2,94,16,3,HN,2.15,5,60.48
15/04/2024,461,F2,79,13,6,HE,6.39,5,48.66
08/04/2024,250,M1,210,44,3,HN,7.57,2,146.38
17/04/2024,120,F2,226,82,4,HN,1.9,2,143.99
26/04/2024,318,F2,216,74,6,HE,7.0,1,73.87
10/04/2024,131,M1,154,44,4,HN,7.07,3,41.23
06/04/2024,130,F2,103,16,7,HE,7.84,2,79.11
06/04/2024,182,F2,58,32,3,HN,4.47,1,64.89
08/04/2024,723,F3,13,70,6,HN,3.4,2,39.7
06/04/2024,941,F3,161,66,7,HN,4.97,4,16.56
27/04/2024,655,F3,125,86,2,HN,4.22,4,128.06
20/04/2024,516,F2,16,86,1,HE,6.85,3,62.8
20/04/2024,21,F3,20,75,1,HE,2.37,4,130.6
03/04/2024,429,F3,99,70,4,HE,7.05,1,134.45
09/04/2024,475,F3,72,98,3,HE,3.73,2,87.36
06/04/2024,271,F2,16,62,7,HE,2.87,3,93.48
03/04/2024,747,M1,98,85,4,HN,4.93,1,2.23
02/04/2024,804,F2,209,76,6,HE,5.41,3,38.32
20/04/2024,794,F2,39,67,1,HN,2.62,1,22.31
10/04/2024,651,F3,35,64,4,HE,3.09,1,77.34
24/04/2024,88,F3,59,83,4,HN,3.25,4,23.43
10/04/2024,702,F3,123,74,7,HN,4.33,5,5.99
26/04/2024,189,M1,160,7,4,HN,1.22,4,133.1
24/04/2024,635,M1,244,14,1,HE,3.75,3,137.97
06/04/2024,340,F2,175,52,1,HE,1.38,3,26.41
21/04/2024,943,M1,52,60,2,HN,3.42,3,89.51
28/04/2024,918,M1,219,34,4,HN,3.43,3,28.57
16/04/2024,202,F3,181,60,7,HN,1.01,5,68.11
29/04/2024,267,F3,212,46,1,HN,7.44,1,90.75
03/04/2024,447,M1,84,10,1,HN,3.29,4,31.62
15/04/2024,891,F2,29,79,6,HN,6.75,3,96.01
28/04/2024,497,F3,24,97,2,HE,3.4,3,27.67
04/04/2024,877,F3,115,6,2,HE,7.98,1,14.11
24/04/2024,298,F2,143,38,1,HN,7.96,2,105.96
10/04/2024,625,M1,15,83,5,HN,2.3,4,24.54
01/04/2024,281,F3,88,99,4,HN,6.76,2,99.66
26/04/2024,741,M1,177,83,2,HE,2.61,4,117.81
24/04/2024,228,M1,206,96,2,HE,5.09,4,147.4
07/04/2024,839,F3,93,61,1,HN,4.11,4,77.62
13/04/2024,547,F3,67,8,3,HN,5.36,2,79.78
05/04/2024,817,F2,86,8,3,HN,2.39,5,51.96
28/04/2024,548,F2,38,87,7,HE,2.32,1,8.55
02/04/2024,566,F3,36,52,3,HE,3.92,3,140.97
01/04/2024,489,F3,48,98,7,HN,2.37,1,65.22
24/04/2024,222,F3,13,64,7,HE,3.25,1,35.9
10/04/2024,68,M1,52,48,4,HN,1.62,4,117.74
20/04/2024,617,M1,72,60,4,HE,4.72,4,105.44
19/04/2024,512,F3,120,52,2,HE,6.77,5,40.09
10/04/2024,419,M1,56,88,7,HE,6.55,4,30.06
15/04/2024,499,M1,54,52,1,HN,1.17,4,20.32
14/04/2024,620,F2,191,88,2,HE,3.16,3,144.82
14/04/2024,389,F3,233,23,4,HN,2.24,5,109.4
02/04/2024,905,F2,163,70,2,HE,7.88,2,87.6
06/04/2024,341,F3,46,96,5,HE,1.07,2,127.32
28/04/2024,693,F2,170,20,1,HN,6.89,2,41.9
08/04/2024,779,F3,176,56,5,HE,7.12,3,21.55
01/04/2024,614,F2,218,14,7,HE,6.42,2,24.53
07/04/2024,511,M1,238,16,1,HN,2.43,1,126.44
22/04/2024,155,M1,115,85,2,HN,7.53,3,120.05
13/04/2024,658,F3,211,50,7,HN,6.13,5,147.46
21/04/2024,799,M1,218,27,4,HE,4.09,3,54.0
28/04/2024,577,F2,6,10,3,HN,5.12,4,70.38
01/04/2024,640,F2,55,97,5,HN,2.2,3,146.34
14/04/2024,350,F2,122,46,3,HE,1.59,5,16.62
28/04/2024,364,F3,169,49,7,HE,5.25,2,139.19
02/04/2024,61,F2,113,56,6,HE,7.89,5,125.31
21/04/2024,178,M1,171,46,1,HN,6.66,4,116.02
25/04/2024,588,M1,167,26,6,HE,2.83,5,87.05
12/04/2024,418,M1,43,34,4,HE,2.18,3,68.25
24/04/2024,584,M1,27,62,2,HE,1.21,5,19.13
22/04/2024,529,F3,63,89,7,HE,6.15,5,100.84
04/04/2024,712,F3,115,46,2,HN,7.84,4,1.52
08/04/2024,154,F2,234,12,6,HN,6.27,5,122.06
28/04/2024,787,F2,184,98,6,HN,1.81,4,6.79
14/04/2024,551,F3,107,62,1,HN,3.83,2,66.49
16/04/2024,425,M1,213,81,6,HN,2.46,4,6.91
12/04/2024,957,M1,105,3,5,HE,3.3,2,102.03
09/04/2024,704,F3,177,31,4,HE,4.95,1,114.47
08/04/2024,12,F2,10,71,2,HE,6.88,3,80.23
01/04/2024,630,M1,216,4,1,HN,1.34,4,42.89
08/04/2024,38,F3,194,91,3,HN,7.71,4,50.2
11/04/2024,37,F2,119,66,3,HE,5.4,1,119.45
04/04/2024,309,F3,6,91,5,HE,2.97,3,73.67
06/04/2024,604,F2,230,13,6,HE,6.41,4,42.29
19/04/2024,946,F2,143,67,5,HN,1.61,3,138.51
14/04/2024,505,F3,233,82,4,HE,5.83,1,87.95
21/04/2024,40,M1,43,80,2,HN,2.67,5,59.83
22/04/2024,164,F2,9,50,3,HE,2.3,5,6.78
13/04/2024,479,F2,130,21,7,HE,2.24,5,28.11
10/04/2024,700,F2,142,3,1,HN,5.22,2,30.5
20/04/2024,860,F3,229,2,1,HN,2.69,5,84.33
06/04/2024,888,M1,214,68,6,HE,4.93,4,39.91
24/04/2024,240,M1,162,1,5,HN,7.72,4,98.13
05/04/2024,935,F3,86,86,2,HN,6.44,5,13.8
27/04/2024,671,F2,158,92,4,HN,7.18,4,27.97
26/04/2024,206,F2,76,13,7,HE,7.82,2,67.01
26/04/2024,452,F3,86,48,2,HE,1.91,2,19.08
09/04/2024,274,M1,52,40,7,HE,5.17,5,84.04
04/04/2024,158,M1,221,75,4,HN,2.64,4,31.92
12/04/2024,725,M1,150,23,6,HN,5.96,2,114.42
27/04/2024,307,M1,237,62,6,HE,5.6,1,113.05
27/04/2024,874,F3,204,75,2,HN,6.2,1,122.57
13/04/2024,454,F3,142,97,4,HE,2.21,1,31.49
13/04/2024,204,F3,219,66,3,HE,5.1,1,72.62
17/04/2024,290,F2,120,74,5,HN,1.5,4,146.25
16/04/2024,611,F3,38,74,4,HN,7.39,3,68.8
17/04/2024,473,F2,28,14,6,HN,7.87,2,64.32
12/04/2024,718,M1,24,26,4,HN,5.37,1,18.19
29/04/2024,560,F3,13,81,3,HN,1.18,3,17.45
11/04/2024,738,F2,85,9,6,HE,6.51,3,84.4
03/04/2024,79,F2,105,27,3,HE,1.46,4,83.16
03/04/2024,307,M1,244,90,3,HE,3.91,4,98.55
15/04/2024,176,F2,38,5,1,HE,4.82,5,120.04
27/04/2024,901,F2,75,34,5,HN,4.13,3,140.48
23/04/2024,581,F2,206,16,4,HN,4.07,5,21.16
02/04/2024,201,M1,20,61,3,HE,7.12,2,7.44
10/04/2024,166,F2,240,29,7,HE,4.2,4,42.26
17/04/2024,822,F3,137,86,6,HN,6.25,3,55.36
29/04/2024,543,F2,55,67,1,HN,7.29,4,1.53
02/04/2024,678,F3,21,68,3,HN,3.76,1,37.01
26/04/2024,483,F3,50,6,3,HE,1.24,5,10.59
08/04/2024,159,M1,147,76,5,HE,1.0,1,8.7
17/04/2024,531,F3,29,11,6,HN,1.97,5,108.08
09/04/2024,276,F2,215,64,6,HN,7.37,5,81.42
17/04/2024,691,F2,227,27,7,HN,3.84,4,78.71
01/04/2024,742,M1,21,99,2,HE,1.89,4,140.16
13/04/2024,442,M1,188,69,7,HN,2.93,1,6.74
03/04/2024,877,F2,152,16,5,HE,5.47,1,55.48
26/04/2024,669,F3,19,53,4,HN,7.14,5,30.27
13/04/2024,956,F3,188,84,1,HN,4.85,5,143.42
20/04/2024,416,F2,128,58,6,HN,7.86,3,114.65
11/04/2024,397,F3,102,63,1,HN,5.39,1,35.17
21/04/2024,325,F2,248,78,2,HE,3.09,3,115.03
12/04/2024,893,M1,182,19,5,HN,5.79,1,106.89
05/04/2024,14,F3,19,5,2,HE,3.13,2,135.76
23/04/2024,266,F3,60,41,6,HN,1.78,1,138.67
27/04/2024,232,M1,92,62,7,HE,5.2,3,47.67
22/04/2024,861,F3,131,35,3,HN,3.24,1,73.05
09/04/2024,60,F2,47,16,3,HE,1.34,1,115.68
10/04/2024,261,M1,96,35,2,HN,4.23,3,63.59
21/04/2024,371,F3,23,80,6,HE,1.03,2,102.7
29/04/2024,885,F3,114,39,3,HN,7.07,4,46.04
03/04/2024,817,F3,115,89,2,HN,2.94,3,51.54
12/04/2024,731,F2,223,75,1,HN,1.39,2,60.38
28/04/2024,294,M1,67,91,1,HE,2.84,3,84.3
10/04/2024,795,M1,140,30,7,HN,5.53,1,104.94
27/04/2024,252,F2,2,49,7,HN,6.45,3,16.92
26/04/2024,113,M1,170,37,1,HE,1.48,2,17.99
27/04/2024,650,F3,72,36,5,HN,3.85,2,97.29
15/04/2024,352,M1,170,76,3,HN,5.27,4,31.98
05/04/2024,385,F3,151,19,6,HE,1.42,1,124.77
13/04/2024,476,F2,213,78,1,HN,5.71,5,82.41
08/04/2024,231,F3,141,76,6,HN,6.09,5,47.54
22/04/2024,702,F2,96,43,3,HE,3.57,5,55.51
25/04/2024,623,F3,108,63,5,HE,7.28,1,71.78
26/04/2024,620,M1,77,75,3,HN,7.79,5,83.91
28/04/2024,63,F2,159,90,3,HE,6.83,1,98.38
17/04/2024,376,M1,97,72,4,HN,1.45,3,108.55
22/04/2024,811,M1,72,98,1,HN,3.1,3,53.76
07/04/2024,525,F2,203,39,5,HE,7.92,5,70.35
04/04/2024,204,F2,182,51,2,HE,7.67,2,47.0
10/04/2024,178,F2,178,69,1,HN,4.37,1,70.3
19/04/2024,152,F2,59,12,2,HN,3.31,5,98.02
24/04/2024,64,F3,87,31,4,HE,5.84,1,22.53
16/04/2024,461,F2,148,9,1,HN,7.8,4,124.65
27/04/2024,884,F3,60,52,5,HE,4.91,1,19.63
08/04/2024,274,M1,66,92,7,HN,3.67,5,100.58
01/04/2024,534,F2,106,4,7,HE,7.41,1,137.41
15/04/2024,834,M1,8,58,5,HN,6.35,5,27.58
19/04/2024,25,F2,40,26,7,HE,2.2,4,136.95
26/04/2024,303,F2,102,63,5,HE,3.26,5,6.29
01/04/2024,96,F2,204,97,5,HN,7.86,4,95.24
18/04/2024,938,F3,124,2,3,HE,1.21,4,120.74
27/04/2024,30,F3,185,26,2,HN,5.32,4,126.68
02/04/2024,699,F3,231,60,1,HE,7.94,3,119.25
27/04/2024,514,M1,131,29,2,HN,3.62,3,79.86
13/04/2024,480,F2,142,94,3,HE,3.81,5,3.05
16/04/2024,17,F3,42,90,7,HE,1.24,3,84.2
05/04/2024,790,F3,197,34,1,HE,2.43,2,104.51
15/04/2024,748,M1,247,13,6,HE,5.8,4,127.25
13/04/2024,102,F3,8,1,2,HN,4.19,4,19.13
10/04/2024,114,F2,60,92,3,HE,3.83,3,62.48
03/04/2024,382,M1,213,18,6,HE,5.79,2,112.16
18/04/2024,845,M1,168,20,7,HE,6.66,5,114.76
14/04/2024,209,M1,113,53,7,HN,6.97,5,60.35
12/04/2024,552,F2,6,71,6,HE,3.28,4,42.34
29/04/2024,104,F3,242,42,5,HN,1.48,2,92.23
16/04/2024,322,F2,154,8,7,HN,5.98,2,27.96
16/04/2024,413,M1,127,27,2,HN,2.55,2,19.31
06/04/2024,358,M1,44,46,3,HE,4.21,4,109.4
28/04/2024,660,F2,131,86,3,HN,4.38,5,135.1
17/04/2024,580,M1,33,84,6,HN,1.94,4,83.67
12/04/2024,254,M1,100,56,4,HE,1.77,5,75.16
04/04/2024,908,F3,151,22,2,HE,1.45,5,147.55
19/04/2024,300,M1,236,35,6,HN,2.75,4,66.6
03/04/2024,3,F2,142,23,5,HN,7.35,5,65.91
21/04/2024,886,F2,136,41,5,HE,1.03,1,62.61
07/04/2024,13,F2,158,83,3,HN,6.38,3,122.67
20/04/2024,604,M1,194,4,4,HE,3.51,3,7.01
25/04/2024,401,M1,164,70,3,HE,3.91,5,106.28
20/04/2024,402,F3,91,57,3,HN,1.84,3,59.28
20/04/2024,202,F3,205,83,1,HE,5.47,4,137.8
26/04/2024,409,F2,179,84,3,HE,7.01,1,69.48
23/04/2024,275,F2,171,69,3,HE,6.47,5,86.81
28/04/2024,370,F3,64,51,7,HN,3.78,4,57.67
04/04/2024,417,F2,24,2,5,HE,3.61,5,127.76
05/04/2024,172,F3,27,99,5,HN,3.47,3,12.65
02/04/2024,287,M1,103,19,1,HE,4.53,1,81.04
16/04/2024,324,M1,135,48,3,HE,5.79,3,147.06
17/04/2024,131,M1,159,88,3,HE,6.65,4,147.51
13/04/2024,854,M1,39,87,5,HN,3.03,5,88.4
12/04/2024,829,F3,79,52,4,HE,5.17,2,141.96
10/04/2024,667,M1,43,29,4,HE,7.03,1,126.48
10/04/2024,75,F3,103,37,6,HN,6.88,5,74.11
23/04/2024,678,F3,54,34,1,HN,6.89,3,94.82
19/04/2024,492,M1,158,68,7,HE,1.92,4,42.77
09/04/2024,554,M1,244,40,6,HN,3.37,4,85.53
02/04/2024,520,F3,77,42,6,HE,3.29,2,90.45
19/04/2024,132,F2,234,82,6,HE,5.18,5,81.59
27/04/2024,239,F3,84,76,5,HN,5.39,4,55.3
07/04/2024,811,F2,229,81,5,HN,7.84,4,86.28
02/04/2024,475,F2,129,48,3,HE,7.35,4,143.64
08/04/2024,298,F2,192,10,7,HE,5.94,2,137.96
25/04/2024,562,M1,63,7,7,HE,2.27,3,56.25
09/04/2024,339,F3,67,70,5,HN,7.15,1,72.16
13/04/2024,284,F2,117,52,2,HE,2.5,2,123.51
25/04/2024,674,M1,159,21,3,HE,6.94,2,69.56
14/04/2024,404,F2,143,77,1,HN,2.12,4,54.84
11/04/2024,204,F2,174,55,2,HN,3.37,5,148.41
26/04/2024,375,M1,100,28,4,HE,4.95,4,124.1
21/04/2024,269,F2,29,17,3,HN,2.66,1,79.28
17/04/2024,212,M1,24,55,4,HE,7.3,2,115.37
28/04/2024,780,M1,150,70,7,HN,3.67,4,2.55
25/04/2024,619,M1,17,2,5,HN,2.28,1,22.75
22/04/2024,280,M1,29,31,5,HE,3.19,5,142.41
05/04/2024,491,F2,189,95,7,HN,4.04,1,149.92
21/04/2024,293,M1,150,7,5,HN,4.03,5,66.62
25/04/2024,362,M1,162,77,6,HE,3.08,4,134.51
27/04/2024,99,M1,210,35,6,HN,7.98,4,18.39
05/04/2024,953,F2,219,92,7,HN,3.69,3,148.2
11/04/2024,176,M1,214,83,6,HN,5.66,5,57.92
07/04/2024,557,M1,162,88,5,HE,6.21,4,52.65
09/04/2024,50,F2,156,23,5,HN,5.52,1,118.31
16/04/2024,239,F2,2,44,2,HE,6.46,3,34.93
09/04/2024,133,F3,149,29,2,HE,3.59,5,114.53
07/04/2024,845,F3,97,52,6,HE,1.59,1,104.21
15/04/2024,911,M1,21,81,5,HN,2.96,3,132.15
17/04/2024,447,M1,26,88,4,HN,7.35,1,16.13
20/04/2024,845,F3,113,81,2,HE,5.07,4,2.58
29/04/2024,542,F2,105,93,3,HE,2.22,4,19.31
08/04/2024,149,M1,191,25,4,HN,1.82,3,57.49
10/04/2024,890,F2,71,73,2,HE,3.89,3,22.64
25/04/2024,801,F2,180,24,4,HN,4.59,2,48.05
23/04/2024,188,F3,158,24,5,HN,3.17,3,122.65
12/04/2024,40,M1,158,33,3,HE,3.2,3,86.71
14/04/2024,216,F2,4,82,2,HE,2.46,5,85.41
25/04/2024,734,F3,230,70,7,HN,7.29,5,145.32
21/04/2024,319,F2,172,94,1,HN,4.81,3,77.03
04/04/2024,468,F3,3,81,4,HN,5.39,5,120.25
02/04/2024,545,M1,7,2,3,HE,6.32,5,66.49
28/04/2024,538,F2,160,39,3,HN,2.36,3,148.32
02/04/2024,150,M1,32,77,3,HN,5.16,3,78.28
06/04/2024,757,M1,189,60,7,HE,1.11,2,88.64
17/04/2024,807,M1,159,76,1,HN,2.45,3,52.18
27/04/2024,548,M1,4,79,1,HN,1.53,3,4.77
05/04/2024,780,F3,39,22,7,HN,4.59,2,123.9
13/04/2024,331,F3,229,53,2,HE,1.23,1,92.96
14/04/2024,784,F2,217,17,3,HE,1.02,1,21.4
13/04/2024,677,M1,122,94,6,HN,4.73,5,147.22
25/04/2024,863,M1,161,76,6,HE,1.34,3,139.55
14/04/2024,327,M1,244,64,6,HN,3.31,4,125.33
15/04/2024,523,F2,4,94,1,HN,7.02,4,63.9
22/04/2024,687,M1,164,25,4,HN,5.64,3,91.42
18/04/2024,852,M1,64,41,3,HN,2.6,4,9.15
24/04/2024,154,F2,40,55,5,HN,5.67,4,35.28
26/04/2024,395,M1,64,19,7,HE,4.53,3,105.92
10/04/2024,55,F2,109,26,6,HE,3.48,2,134.97
18/04/2024,434,F3,109,85,4,HN,1.7,4,73.48
22/04/2024,220,M1,218,10,1,HN,4.91,4,11.2
21/04/2024,566,F3,237,8,5,HE,7.87,4,128.07
04/04/2024,756,M1,237,61,5,HN,6.99,5,20.08
01/04/2024,772,F3,206,23,5,HN,5.48,4,80.74
16/04/2024,898,F2,136,49,6,HN,5.2,5,136.27
18/04/2024,907,M1,113,30,6,HE,4.94,1,6.37
26/04/2024,680,F3,168,74,5,HE,4.96,4,12.98
03/04/2024,636,F3,29,33,1,HN,1.25,3,34.16
19/04/2024,656,F2,136,25,3,HN,2.35,5,51.65
28/04/2024,221,F2,49,79,2,HE,3.18,5,87.49
07/04/2024,195,F3,144,18,6,HE,4.8,5,2.84
15/04/2024,513,F2,44,43,4,HE,7.17,3,54.9
21/04/2024,375,M1,124,2,1,HE,3.09,5,101.78
13/04/2024,45,F3,114,88,2,HE,7.51,4,83.29
23/04/2024,751,M1,3,22,3,HN,5.85,4,107.48
12/04/2024,171,F3,32,62,4,HE,6.14,3,20.53
04/04/2024,167,M1,78,96,2,HE,1.4,4,21.44
16/04/2024,913,F3,23,62,6,HE,2.63,5,61.58
29/04/2024,589,M1,138,79,6,HN,1.05,5,113.3
22/04/2024,606,F3,39,16,2,HE,3.36,3,12.94
08/04/2024,761,M1,60,7,1,HE,1.79,2,83.05
29/04/2024,389,F2,127,47,4,HN,2.41,4,22.56
05/04/2024,918,F3,47,32,3,HN,2.29,1,41.39
23/04/2024,774,F3,88,59,2,HE,4.12,3,99.59
05/04/2024,109,F2,228,50,2,HE,6.5,2,12.91
22/04/2024,937,F3,27,84,5,HE,1.64,3,60.23
13/04/2024,203,M1,119,41,3,HN,7.4,4,1.21
27/04/2024,752,F2,25,37,1,HE,3.25,4,85.77
19/04/2024,420,F3,33,64,7,HE,3.16,5,138.61
28/04/2024,182,F2,158,42,1,HN,3.82,3,85.48
08/04/2024,320,F3,91,89,2,HN,6.76,3,19.57
08/04/2024,352,F3,222,22,2,HN,4.65,4,11.71
09/04/2024,496,M1,25,75,5,HN,4.69,3,106.79
21/04/2024,326,F2,201,7,3,HN,2.39,1,70.72
13/04/2024,769,F3,172,27,6,HN,4.62,5,30.27
18/04/2024,798,F2,220,12,1,HN,3.62,4,31.44
20/04/2024,321,F2,32,22,7,HN,1.1,1,122.65
23/04/2024,946,M1,193,27,3,HE,1.63,4,27.19
23/04/2024,277,F3,157,14,2,HE,1.96,2,98.01
01/04/2024,26,F3,25,60,5,HE,1.26,5,3.11
16/04/2024,898,M1,122,42,6,HN,3.36,4,112.66
04/04/2024,193,M1,171,91,6,HE,5.83,1,46.44
27/04/2024,726,M1,110,75,5,HN,4.2,3,29.48
24/04/2024,345,F3,151,31,1,HE,6.85,3,17.85
28/04/2024,534,F2,194,65,3,HN,3.1,1,46.44
19/04/2024,262,M1,174,21,2,HN,4.63,4,100.81
27/04/2024,726,F3,16,18,5,HN,3.64,1,53.15
14/04/2024,514,F2,133,80,1,HN,4.25,1,133.71
02/04/2024,792,F2,124,94,2,HE,5.17,2,82.67
16/04/2024,439,M1,57,79,4,HE,3.14,1,65.99
20/04/2024,125,F3,110,59,4,HN,5.08,4,101.22
20/04/2024,476,F2,123,55,1,HE,7.57,3,86.76
23/04/2024,474,F2,171,74,6,HE,3.65,4,132.39
27/04/2024,610,F3,224,40,7,HE,3.35,3,130.78
28/04/2024,592,F3,32,58,7,HN,2.76,3,139.06
16/04/2024,6,F3,199,68,5,HE,2.87,3,83.51
15/04/2024,321,F2,123,32,6,HN,1.13,5,80.28
02/04/2024,160,F2,166,42,5,HN,2.04,4,56.58
28/04/2024,15,F3,87,4,3,HE,3.37,5,70.78
04/04/2024,920,F2,12,23,1,HE,5.82,4,65.57
06/04/2024,431,M1,100,95,2,HN,3.51,4,38.09
17/04/2024,162,F2,243,89,7,HN,7.22,3,48.96
10/04/2024,45,M1,54,85,5,HE,6.85,3,28.2
15/04/2024,494,F2,154,19,4,HE,2.39,3,86.31
20/04/2024,703,M1,36,60,5,HE,7.68,3,150.0
21/04/2024,304,M1,84,70,5,HE,7.45,2,60.0
02/04/2024,141,F2,223,49,3,HN,1.27,2,120.5
01/04/2024,34,F2,26,33,6,HE,5.38,4,122.72
26/04/2024,931,F3,180,54,6,HN,4.11,4,83.12
19/04/2024,136,F2,16,39,4,HE,6.52,3,115.41
29/04/2024,348,M1,198,94,3,HE,1.75,2,96.28
27/04/2024,877,F2,148,68,4,HE,5.29,5,62.96
20/04/2024,86,F2,11,70,2,HN,1.3,3,143.73
14/04/2024,437,F2,29,83,7,HE,5.81,4,96.33
02/04/2024,617,M1,225,34,5,HE,6.14,2,131.56
05/04/2024,857,F3,202,12,7,HE,2.76,3,132.37
10/04/2024,500,M1,167,77,3,HN,2.48,3,109.91
12/04/2024,302,M1,50,67,3,HE,2.59,4,54.09
14/04/2024,438,F2,103,41,4,HE,4.25,5,149.51
22/04/2024,728,F3,99,21,3,HE,5.74,5,79.09
20/04/2024,72,F3,190,5,3,HE,7.45,1,69.96
23/04/2024,546,M1,213,33,5,HN,5.95,5,69.36
28/04/2024,397,M1,176,81,1,HN,2.47,3,87.84
22/04/2024,243,M1,191,72,2,HE,6.34,2,113.32
04/04/2024,663,F2,79,44,5,HE,3.29,5,118.45
28/04/2024,820,F3,249,51,4,HE,5.66,3,40.68
29/04/2024,874,F3,115,82,4,HN,5.9,5,30.88
23/04/2024,678,F2,132,55,6,HN,7.75,1,63.63
24/04/2024,340,F3,202,79,3,HE,4.69,4,66.51
19/04/2024,329,M1,81,47,2,HE,7.49,4,74.58
14/04/2024,679,F3,165,36,1,HN,1.36,1,43.79
07/04/2024,64,F3,230,66,2,HN,6.8,1,63.39
15/04/2024,484,M1,150,81,5,HN,4.07,1,84.88
29/04/2024,494,F3,57,97,6,HE,1.48,1,37.33
05/04/2024,340,F3,168,63,3,HN,5.67,3,23.79
27/04/2024,456,M1,113,44,4,HE,4.61,4,45.16
26/04/2024,319,F3,202,97,2,HE,3.55,4,23.41
12/04/2024,708,F2,60,36,4,HE,2.51,4,44.12
12/04/2024,613,F2,173,100,6,HN,7.63,5,58.23
27/04/2024,768,F3,104,41,7,HN,7.38,3,71.26
09/04/2024,810,F2,247,97,3,HN,4.55,3,42.09
06/04/2024,423,F2,15,60,3,HE,6.61,3,130.76
03/04/2024,691,F3,163,53,7,HN,6.78,3,41.0
23/04/2024,637,F3,21,76,1,HN,5.82,3,145.68
04/04/2024,960,F2,155,60,3,HE,1.49,3,111.65
20/04/2024,260,M1,49,7,3,HE,3.62,4,76.97
09/04/2024,839,F3,74,18,3,HE,2.54,5,48.36
21/04/2024,397,M1,2,2,2,HN,1.61,2,34.9
02/04/2024,910,M1,27,42,5,HE,3.31,5,99.62
15/04/2024,176,M1,164,45,1,HE,1.75,5,59.71
23/04/2024,786,F3,87,44,1,HN,1.72,5,66.23
14/04/2024,467,F2,218,24,7,HE,2.61,1,11.37
23/04/2024,767,M1,39,54,4,HE,5.42,1,17.51
26/04/2024,242,M1,92,96,4,HE,4.48,5,123.0
20/04/2024,8,F3,67,41,2,HE,5.9,1,3.14
24/04/2024,514,F2,125,49,3,HN,1.52,4,96.62
14/04/2024,465,F2,55,41,3,HE,7.89,4,8.86
09/04/2024,688,F3,137,80,6,HN,4.28,2,115.2
12/04/2024,128,M1,20,48,2,HE,2.26,4,15.08
11/04/2024,837,M1,152,31,1,HE,7.32,4,1.03
22/04/2024,706,F2,218,62,2,HN,6.77,2,58.59
09/04/2024,946,F3,122,84,3,HN,5.4,3,147.88
29/04/2024,260,F3,4,50,5,HN,1.6,4,23.66
14/04/2024,150,F3,200,23,4,HN,2.28,2,3.31
20/04/2024,448,M1,51,3,5,HN,5.25,3,1.77
16/04/2024,345,F2,63,85,3,HN,2.02,5,88.2
06/04/2024,497,F2,20,40,3,HE,4.5,4,117.42
21/04/2024,557,F2,27,52,7,HN,7.99,2,65.09
19/04/2024,55,M1,147,16,3,HN,5.78,3,140.38
29/04/2024,790,F3,180,21,1,HN,6.85,1,110.73
16/04/2024,484,F3,139,75,4,HN,7.7,1,120.71
15/04/2024,378,M1,144,28,4,HN,4.06,4,37.34
09/04/2024,944,M1,202,85,7,HE,4.81,4,7.37
10/04/2024,550,F2,151,57,1,HN,5.52,2,21.97
